
1.410000000000000142e-02 1.880000000000000074e-02 1.720000000000000001e-02 1.240000000000000130e-02 1.570000000000000215e-02 1.380000000000000150e-02 1.540000000000000049e-02 1.690000000000000183e-02 1.850000000000000255e-02 1.210000000000000138e-02 2.000000000000000042e-02 1.179999999999999973e-02 1.510000000000000057e-02 1.810000000000000150e-02 1.349999999999999985e-02 1.660000000000000017e-02 1.130000000000000102e-02 1.770000000000000046e-02 1.980000000000000163e-02 1.300000000000000114e-02 1.460000000000000013e-02 1.609999999999999973e-02 1.660000000000000017e-02 1.450000000000000074e-02 1.890000000000000013e-02 1.770000000000000046e-02 1.959999999999999937e-02 1.560000000000000102e-02 2.210000000000000159e-02 1.920000000000000179e-02 1.680000000000000243e-02 8.830000000000000349e-02 8.320000000000001006e-02 8.560000000000000941e-02 2.359999999999999945e-02 1.700000000000000122e-02 2.069999999999999965e-02 1.890000000000000013e-02 2.469999999999999973e-02 2.069999999999999965e-02 1.880000000000000074e-02 2.239999999999999977e-02 7.789999999999999702e-02 7.580000000000000626e-02 9.630000000000001059e-02 9.860000000000000708e-02 7.430000000000000493e-02 6.740000000000000158e-02 2.069999999999999965e-02 2.260000000000000203e-02 2.630000000000000046e-02 2.420000000000000276e-02 2.690000000000000030e-02 2.120000000000000009e-02 2.490000000000000199e-02 2.320000000000000187e-02 2.760000000000000300e-02 2.230000000000000038e-02 2.570000000000000062e-02 2.409999999999999989e-02 2.650000000000000272e-02 2.480000000000000260e-02 2.840000000000000163e-02 2.310000000000000248e-02 3.099999999999999978e-02 2.920000000000000026e-02 2.730000000000000135e-02 2.560000000000000123e-02 3.160000000000000309e-02 2.630000000000000046e-02 2.809999999999999998e-02 2.980000000000000010e-02 9.370000000000000551e-02 3.509999999999999926e-02 2.960000000000000131e-02 3.140000000000000430e-02 3.300000000000000155e-02 3.370000000000000079e-02 3.010000000000000175e-02 3.200000000000000067e-02 3.070000000000000159e-02 3.400000000000000244e-02 3.590000000000000135e-02 3.239999999999999825e-02 7.939999999999999836e-02 8.160000000000000586e-02 3.260000000000000397e-02 3.579999999999999849e-02 3.420000000000000123e-02 3.910000000000000281e-02 3.570000000000000256e-02 3.740000000000000269e-02 3.930000000000000160e-02 3.590000000000000135e-02 3.760000000000000148e-02 4.180000000000000382e-02 1.123999999999999999e-01 1.097000000000000058e-01 3.760000000000000148e-02 4.130000000000000338e-02 3.950000000000000039e-02 4.330000000000000515e-02 4.139999999999999930e-02 3.969999999999999918e-02 4.370000000000000273e-02 4.189999999999999974e-02 4.010000000000000370e-02 4.300000000000000350e-02 4.130000000000000338e-02 4.479999999999999954e-02 7.980000000000000981e-02 8.390000000000000235e-02 8.170000000000000873e-02 1.120000000000000023e-01 1.145000000000000046e-01 4.800000000000000100e-02 4.640000000000000374e-02 4.470000000000000362e-02 5.070000000000000201e-02 4.880000000000000310e-02 4.700000000000000011e-02 4.769999999999999934e-02 4.939999999999999947e-02 5.130000000000000532e-02 9.340000000000001079e-02 9.070000000000000284e-02 8.859999999999999820e-02 4.880000000000000310e-02 5.059999999999999915e-02 5.250000000000000500e-02 5.370000000000000467e-02 5.040000000000000036e-02 5.200000000000000455e-02 4.259999999999999898e-02 4.780000000000000221e-02 4.500000000000000527e-02 5.370000000000000467e-02 5.550000000000000072e-02 5.190000000000000169e-02 5.600000000000000117e-02 5.210000000000000048e-02 5.399999999999999939e-02 5.630000000000000282e-02 5.250000000000000500e-02 5.440000000000000391e-02 5.670000000000000040e-02 5.870000000000000218e-02 6.350000000000000089e-02 5.950000000000000427e-02 6.130000000000000032e-02 6.570000000000000839e-02 6.320000000000000617e-02 6.860000000000000819e-02 6.650000000000000355e-02 6.610000000000000597e-02 6.810000000000000775e-02 7.060000000000000997e-02 8.940000000000000724e-02 8.710000000000001075e-02 1.128000000000000114e-01 1.077000000000000041e-01 8.010000000000000453e-02 7.119999999999999940e-02 6.919999999999999762e-02 7.350000000000000977e-02 7.499999999999999722e-02 7.119999999999999940e-02 7.300000000000000933e-02 7.169999999999999984e-02 7.580000000000000626e-02 7.370000000000000162e-02 7.540000000000000868e-02 7.180000000000000271e-02 7.359999999999999876e-02 7.440000000000000779e-02 7.270000000000000073e-02 7.610000000000000098e-02 7.350000000000000977e-02 7.520000000000000295e-02 7.680000000000000715e-02 7.920000000000000651e-02 7.409999999999999920e-02 7.590000000000000913e-02 7.760000000000000231e-02 7.850000000000000033e-02 7.499999999999999722e-02 7.680000000000000715e-02 8.100000000000000255e-02 7.620000000000000384e-02 7.980000000000000981e-02 7.799999999999999989e-02 1.086000000000000021e-01 1.107000000000000067e-01 1.127000000000000085e-01 7.980000000000000981e-02 8.150000000000000300e-02 7.799999999999999989e-02 8.110000000000000542e-02 7.930000000000000937e-02 8.279999999999999860e-02 8.400000000000000522e-02 8.569999999999999840e-02 8.820000000000000062e-02 8.580000000000000127e-02 8.410000000000000808e-02 8.780000000000000304e-02 8.580000000000000127e-02 8.759999999999999731e-02 8.950000000000001010e-02 8.690000000000000502e-02 9.090000000000000857e-02 8.890000000000000679e-02 8.970000000000000195e-02 8.770000000000000018e-02 9.149999999999999800e-02 9.110000000000000042e-02 9.280000000000000748e-02 8.940000000000000724e-02 9.090000000000000857e-02 9.470000000000000639e-02 9.280000000000000748e-02 4.670000000000000540e-02 4.400000000000000439e-02 9.280000000000000748e-02 9.110000000000000042e-02 9.450000000000000067e-02 7.040000000000000424e-02 9.260000000000000175e-02 9.650000000000000244e-02 9.460000000000000353e-02 1.118000000000000105e-01 1.065000000000000113e-01 1.089000000000000107e-01 9.360000000000000264e-02 9.530000000000000970e-02 9.700000000000000289e-02 9.570000000000000728e-02 9.740000000000000047e-02 9.929999999999999938e-02 1.010000000000000064e-01 9.700000000000000289e-02 9.879999999999999893e-02 8.740000000000000546e-02 8.530000000000000082e-02 8.250000000000000389e-02 6.829999999999999960e-02 5.560000000000000359e-02 5.370000000000000467e-02 5.770000000000000129e-02 1.010000000000000064e-01 1.030000000000000082e-01 1.060000000000000109e-01 1.030000000000000082e-01 1.058000000000000052e-01 1.010000000000000064e-01 1.034000000000000058e-01 1.059000000000000080e-01 1.050000000000000100e-01 1.026999999999999996e-01 1.074000000000000093e-01 1.079000000000000098e-01 1.053000000000000047e-01 1.083000000000000074e-01 1.059000000000000080e-01 1.107000000000000067e-01 7.980000000000000981e-02 7.820000000000000562e-02 8.160000000000000586e-02 8.150000000000000300e-02 7.960000000000000409e-02 7.749999999999999944e-02 9.099999999999999756e-02 8.840000000000000635e-02 9.310000000000000220e-02 7.960000000000000409e-02 7.749999999999999944e-02 8.770000000000000018e-02 8.580000000000000127e-02 9.030000000000000526e-02 1.135000000000000037e-01 1.093000000000000083e-01 1.113999999999999990e-01 4.920000000000000068e-02 5.100000000000000366e-02 5.300000000000000544e-02 1.145000000000000046e-01 1.127000000000000085e-01 1.110000000000000014e-01 1.131000000000000061e-01 1.111000000000000043e-01 1.149000000000000021e-01 9.620000000000000773e-02 9.230000000000000704e-02 9.430000000000000882e-02 8.340000000000000191e-02 9.580000000000001015e-02 9.330000000000000793e-02 9.130000000000000615e-02 1.142000000000000098e-01 1.430000000000000021e-02 1.440000000000000134e-02 1.490000000000000005e-02 1.600000000000000033e-02 1.619999999999999912e-02 1.640000000000000138e-02 1.660000000000000017e-02 1.660000000000000017e-02 1.660000000000000017e-02 1.669999999999999957e-02 1.690000000000000183e-02 1.720000000000000001e-02 1.740000000000000227e-02 1.750000000000000167e-02 1.770000000000000046e-02 1.779999999999999985e-02 1.830000000000000029e-02 1.839999999999999969e-02 1.839999999999999969e-02 1.870000000000000134e-02 1.870000000000000134e-02 1.880000000000000074e-02 1.910000000000000239e-02 1.970000000000000223e-02 1.990000000000000102e-02 2.000000000000000042e-02 2.020000000000000268e-02 2.030000000000000207e-02 2.030000000000000207e-02 2.030000000000000207e-02 2.040000000000000147e-02 2.050000000000000086e-02 2.060000000000000026e-02 2.090000000000000191e-02 2.140000000000000235e-02 2.160000000000000114e-02 2.179999999999999993e-02 2.179999999999999993e-02 2.179999999999999993e-02 2.230000000000000038e-02 2.230000000000000038e-02 2.239999999999999977e-02 2.239999999999999977e-02 2.239999999999999977e-02 2.270000000000000143e-02 2.270000000000000143e-02 2.330000000000000127e-02 2.340000000000000066e-02 2.340000000000000066e-02 2.380000000000000171e-02 2.380000000000000171e-02 2.409999999999999989e-02 2.420000000000000276e-02 2.430000000000000215e-02 2.450000000000000094e-02 2.450000000000000094e-02 2.469999999999999973e-02 2.469999999999999973e-02 2.469999999999999973e-02 2.490000000000000199e-02 2.500000000000000139e-02 2.500000000000000139e-02 2.520000000000000018e-02 2.520000000000000018e-02 2.529999999999999957e-02 2.540000000000000244e-02 2.550000000000000183e-02 2.610000000000000167e-02 2.620000000000000107e-02 2.639999999999999986e-02 2.650000000000000272e-02 2.660000000000000211e-02 2.670000000000000151e-02 2.680000000000000090e-02 2.690000000000000030e-02 2.710000000000000256e-02 2.710000000000000256e-02 2.720000000000000195e-02 2.720000000000000195e-02 2.740000000000000074e-02 2.750000000000000014e-02 2.760000000000000300e-02 2.790000000000000119e-02 2.820000000000000284e-02 2.830000000000000224e-02 2.840000000000000163e-02 2.850000000000000103e-02 2.860000000000000042e-02 2.860000000000000042e-02 2.869999999999999982e-02 2.880000000000000268e-02 2.890000000000000208e-02 2.930000000000000313e-02 2.950000000000000192e-02 2.960000000000000131e-02 3.000000000000000236e-02 3.010000000000000175e-02 3.020000000000000115e-02 3.050000000000000280e-02 3.120000000000000204e-02 3.120000000000000204e-02 3.150000000000000022e-02 3.150000000000000022e-02 3.200000000000000067e-02 3.200000000000000067e-02 3.210000000000000353e-02 3.219999999999999946e-02 3.239999999999999825e-02 3.260000000000000397e-02 3.280000000000000276e-02 3.289999999999999869e-02 3.289999999999999869e-02 3.310000000000000442e-02 3.339999999999999913e-02 3.350000000000000200e-02 3.360000000000000486e-02 3.360000000000000486e-02 3.409999999999999837e-02 3.430000000000000410e-02 3.450000000000000289e-02 3.459999999999999881e-02 3.520000000000000212e-02 3.530000000000000498e-02 3.540000000000000091e-02 3.620000000000000301e-02 3.640000000000000180e-02 3.650000000000000466e-02 3.660000000000000059e-02 3.679999999999999938e-02 3.690000000000000224e-02 3.700000000000000511e-02 3.710000000000000103e-02 3.720000000000000390e-02 3.770000000000000434e-02 3.820000000000000479e-02 3.830000000000000071e-02 3.830000000000000071e-02 3.860000000000000236e-02 3.890000000000000402e-02 3.960000000000000325e-02 4.000000000000000083e-02 4.019999999999999962e-02 4.030000000000000249e-02 4.030000000000000249e-02 4.060000000000000414e-02 4.080000000000000293e-02 4.100000000000000172e-02 4.100000000000000172e-02 4.170000000000000095e-02 4.180000000000000382e-02 4.189999999999999974e-02 4.189999999999999974e-02 4.240000000000000019e-02 4.240000000000000019e-02 4.250000000000000305e-02 4.280000000000000471e-02 4.340000000000000108e-02 4.350000000000000394e-02 4.429999999999999910e-02 4.450000000000000483e-02 4.450000000000000483e-02 4.450000000000000483e-02 4.450000000000000483e-02 4.460000000000000075e-02 4.490000000000000241e-02 4.510000000000000120e-02 4.560000000000000164e-02 4.580000000000000043e-02 4.630000000000000088e-02 4.640000000000000374e-02 4.730000000000000177e-02 4.769999999999999934e-02 4.780000000000000221e-02 4.790000000000000507e-02 4.800000000000000100e-02 4.819999999999999979e-02 4.830000000000000265e-02 4.880000000000000310e-02 4.880000000000000310e-02 4.900000000000000189e-02 5.020000000000000157e-02 5.040000000000000036e-02 5.070000000000000201e-02 5.100000000000000366e-02 5.120000000000000245e-02 5.140000000000000124e-02 5.160000000000000003e-02 5.170000000000000290e-02 5.180000000000000576e-02 5.190000000000000169e-02 5.210000000000000048e-02 5.240000000000000213e-02 5.240000000000000213e-02 5.279999999999999971e-02 5.290000000000000258e-02 5.300000000000000544e-02 5.320000000000000423e-02 5.360000000000000181e-02 5.360000000000000181e-02 5.390000000000000346e-02 5.399999999999999939e-02 5.410000000000000225e-02 5.420000000000000512e-02 5.460000000000000270e-02 5.470000000000000556e-02 5.480000000000000149e-02 5.510000000000000314e-02 5.520000000000000601e-02 5.540000000000000480e-02 5.590000000000000524e-02 5.600000000000000117e-02 5.610000000000000403e-02 5.619999999999999996e-02 5.640000000000000568e-02 5.710000000000000492e-02 5.739999999999999963e-02 5.760000000000000536e-02 5.770000000000000129e-02 5.800000000000000294e-02 5.800000000000000294e-02 5.810000000000000581e-02 5.810000000000000581e-02 5.900000000000000383e-02 5.909999999999999976e-02 6.029999999999999943e-02 6.070000000000000395e-02 6.120000000000000440e-02 6.240000000000000407e-02 6.400000000000000133e-02 6.430000000000000993e-02 6.919999999999999762e-02 7.019999999999999851e-02 7.050000000000000711e-02 7.109999999999999654e-02 7.190000000000000557e-02 7.220000000000000029e-02 7.449999999999999678e-02 7.449999999999999678e-02 7.459999999999999964e-02 7.470000000000000251e-02 7.490000000000000824e-02 7.570000000000000340e-02 7.590000000000000913e-02 7.630000000000000671e-02 7.649999999999999856e-02 7.690000000000001001e-02 7.699999999999999900e-02 7.710000000000000187e-02 7.720000000000000473e-02 7.720000000000000473e-02 7.789999999999999702e-02 7.810000000000000275e-02 7.839999999999999747e-02 7.880000000000000893e-02 7.889999999999999791e-02 7.900000000000000078e-02 7.910000000000000364e-02 7.920000000000000651e-02 7.920000000000000651e-02 7.960000000000000409e-02 8.000000000000000167e-02 8.010000000000000453e-02 8.030000000000001026e-02 8.060000000000000497e-02 8.070000000000000784e-02 8.070000000000000784e-02 8.110000000000000542e-02 8.110000000000000542e-02 8.129999999999999727e-02 8.129999999999999727e-02 8.140000000000000013e-02 8.220000000000000917e-02 8.250000000000000389e-02 8.250000000000000389e-02 8.260000000000000675e-02 8.290000000000000147e-02 8.300000000000000433e-02 8.310000000000000719e-02 8.310000000000000719e-02 8.310000000000000719e-02 8.340000000000000191e-02 8.340000000000000191e-02 8.350000000000000477e-02 8.360000000000000764e-02 8.429999999999999993e-02 8.480000000000000038e-02 8.490000000000000324e-02 8.500000000000000611e-02 8.519999999999999796e-02 8.580000000000000127e-02 8.590000000000000413e-02 8.660000000000001030e-02 8.680000000000000215e-02 8.750000000000000833e-02 8.830000000000000349e-02 8.840000000000000635e-02 8.900000000000000966e-02 8.920000000000000151e-02 8.930000000000000437e-02 8.950000000000001010e-02 8.959999999999999909e-02 8.980000000000000482e-02 9.020000000000000240e-02 9.099999999999999756e-02 9.130000000000000615e-02 9.130000000000000615e-02 9.190000000000000946e-02 9.190000000000000946e-02 9.220000000000000417e-02 9.240000000000000990e-02 9.280000000000000748e-02 9.290000000000001035e-02 9.290000000000001035e-02 9.330000000000000793e-02 9.340000000000001079e-02 9.349999999999999978e-02 9.370000000000000551e-02 9.370000000000000551e-02 9.400000000000000022e-02 9.400000000000000022e-02 9.439999999999999780e-02 9.439999999999999780e-02 9.460000000000000353e-02 9.460000000000000353e-02 9.530000000000000970e-02 9.539999999999999869e-02 9.550000000000000155e-02 9.560000000000000442e-02 9.589999999999999913e-02 9.660000000000000531e-02 9.700000000000000289e-02 9.700000000000000289e-02 9.730000000000001148e-02 9.740000000000000047e-02 9.740000000000000047e-02 9.740000000000000047e-02 9.750000000000000333e-02 9.750000000000000333e-02 9.760000000000000620e-02 9.800000000000000377e-02 9.810000000000000664e-02 9.829999999999999849e-02 9.970000000000001084e-02 1.002000000000000113e-01 1.004000000000000031e-01 1.008000000000000007e-01 1.010000000000000064e-01 1.018000000000000016e-01 1.031000000000000111e-01 1.031000000000000111e-01 1.033000000000000029e-01 1.049000000000000071e-01 1.058000000000000052e-01 1.078000000000000069e-01 1.083000000000000074e-01 1.105000000000000010e-01 1.128000000000000114e-01 1.136000000000000065e-01
